datetime,volume_XOM,vw_XOM,open_XOM,close_XOM,high_XOM,low_XOM,trades_XOM,close_XOM_lag1,close_XOM_lag2,close_XOM_lag3,close_XOM_lag4,close_XOM_lag5,MA50_XOM,EMA20_XOM,RSI_XOM,upper_bb_XOM,middle_bb_XOM,lower_bb_XOM,ATR_XOM,MACD_XOM,MACD_signal_XOM,ADX_XOM,StochK_XOM,StochD_XOM,CCI_XOM,WilliamsR_XOM,target
2023-03-17 04:00:00,42756434.0,154.2509,155.78,154.22,156.07,151.88,129915,155.3,154.06,153.85,151.95,149.71,151.63479999999998,152.58335751175827,54.576398062458345,157.26901853521622,152.84500000000006,148.4209814647839,3.1336278187210165,0.5560525808105297,0.31778245427666335,16.84818905870545,80.4417467543416,75.84443320406905,54.466965159756704,-22.660596863935304,156.12
2023-03-20 04:00:00,4408449.0,155.8274,154.52,156.12,156.34,154.46,59707,154.22,155.3,154.06,153.85,151.95,151.4874,152.9201806058765,58.5922921490712,157.6696530297238,153.08550000000005,148.5013469702763,3.0612258316695153,0.7634155396749804,0.40690907135632676,16.26332518305969,87.38829876917889,82.34137020176479,106.19285926730586,-3.439554881133058,156.77
2023-03-21 04:00:00,4675760.0,156.3605,156.64,156.77,157.05,155.1,58144,156.12,154.22,155.3,154.06,153.85,151.2918,153.2868300719835,59.898480915993744,158.1475231936772,153.32400000000004,148.5004768063229,2.981852557978837,0.9690313559970036,0.5193335282844621,16.021887192894688,90.4089390762262,86.07966153324895,120.21899379180324,-2.673031026252988,153.67
2023-03-22 04:00:00,4376890.0,154.9763,155.68,153.67,156.88,153.61,63230,156.77,156.12,154.22,155.3,154.06,151.132,153.3233224460803,51.54703845503836,158.14214481351328,153.47400000000005,148.8058551864868,3.0024345181232044,0.8717898291154142,0.5898247884506526,15.034875046770638,87.20670366332949,88.33464716957826,55.618562512849785,-32.267303102625455,155.3
2023-03-23 04:00:00,4584071.0,155.3744,154.1,155.3,156.5,154.02,64104,153.67,156.77,156.12,154.22,155.3,151.0452,153.51157745121552,55.092517993957415,158.32163476118131,153.63550000000004,148.94936523881876,2.9901177668286905,0.9156970108564622,0.6549992329318145,14.118363768226876,82.78440731901348,86.80001668618979,72.50166641029578,-16.70644391408111,158.02
2023-03-24 04:00:00,4678822.0,157.3403,155.28,158.02,158.48,154.59,69981,155.3,153.67,156.77,156.12,154.22,151.0622,153.94095102729023,60.311494955962566,158.93601300891626,153.90100000000004,148.86598699108382,3.0543950691980686,1.1566419878802776,0.7553277839215071,14.156217759092158,82.38744342058267,84.12618480097528,130.96805511224616,-3.863922721545397,157.54
2023-03-27 04:00:00,3887844.0,157.9347,158.83,157.54,159.14,157.375,50515,158.02,155.3,153.67,156.77,156.12,151.1686,154.28371759611974,59.00821954105905,159.34271347962476,154.06400000000002,148.78528652037528,2.962295421398206,1.2939448389630002,0.8630511949298058,14.457690186880066,88.89861634761515,84.69015569573715,148.34547662416463,-12.733784321528011,158.25
2023-03-28 04:00:00,3532488.0,158.2121,157.8,158.25,158.5988,157.45,55165,157.54,158.02,155.3,153.67,156.77,151.2616,154.66145877744168,60.37229023174723,159.86493362098787,154.28150000000002,148.69806637901218,2.8327600341554784,1.4434106642960103,0.9791230888030467,14.737628869825983,92.10637514269222,87.79747830363006,133.2531527450382,-7.083167528849873,158.0
2023-03-29 04:00:00,3959986.0,157.6948,158.98,158.0,159.7,156.36,58133,158.25,157.54,158.02,155.3,153.67,151.365,154.97941508435198,59.61997778251167,160.22060493226604,154.41800000000003,148.61539506773403,2.8689914602872277,1.5241213745792095,1.0881227459582792,15.451993177923725,88.76093428372523,89.92197525801093,115.90749056004653,-13.900245298446363,157.92
2023-03-30 04:00:00,3635850.0,157.8413,158.01,157.92,158.53,157.42,47934,158.0,158.25,157.54,158.02,155.3,151.5394,155.25947079060418,59.36504478127,160.59478499614414,154.59500000000003,148.5952150038559,2.7433492131238553,1.5636055906178399,1.1832193148901913,16.115331464014485,87.46035771800403,89.44255571480723,102.72911790084966,-16.635514018691616,159.37
2023-03-31 04:00:00,4957340.0,158.8248,158.43,159.37,159.57,157.73,62152,157.92,158.0,158.25,157.54,158.02,151.75259999999997,155.6509497629276,62.4953192601428,161.0865365948937,154.76050000000004,148.43446340510638,2.6788242693292945,1.6923911662536,1.285053685162873,17.154127473733162,88.48646210464337,88.2359180354576,117.49299085473884,-4.004854368931855,160.42
2023-04-03 04:00:00,4389371.0,159.9425,158.25,160.42,160.47,157.7915,64153,159.37,157.92,158.0,158.25,157.54,151.9692,156.10514502360115,64.62070512599118,161.80768077815247,155.0175,148.22731922184755,2.6788011072343436,1.8577657207687537,1.3995960922840491,18.456997415373518,92.92929210787997,89.62537064350919,120.22957603977096,-0.5717552887365506,159.78
2023-04-04 04:00:00,4162207.0,160.1145,160.51,159.78,161.73,159.53,67082,160.42,159.37,157.92,158.0,158.25,152.1938,156.4551312118296,62.30311087117438,162.38154398974586,155.36000000000004,148.33845601025422,2.6446010281461754,1.9151074290553538,1.50269835963831,20.097623516651364,91.87547867587028,91.0970776294646,123.51964202380117,-19.796954314720708,160.8
2023-04-05 04:00:00,5743036.0,160.7682,160.0,160.8,161.67,159.01,77509,159.78,160.42,159.37,157.92,158.0,152.456,156.86892823927442,64.48902544348212,162.7997441812869,155.92000000000004,149.04025581871318,2.645700954707163,2.019576204162462,1.6060739285431405,21.218610823556585,90.06322201035357,91.62266426470133,115.67173995137408,-9.441624365482019,161.55
2023-04-06 04:00:00,5498465.0,161.3866,160.8,161.55,162.19,160.62,66849,160.8,159.78,160.42,159.37,157.92,152.7312,157.3147445974388,66.04799925509496,162.70987499871026,156.63000000000005,150.55012500128984,2.5688651722280795,2.138238905979563,1.712506924030425,22.4482041770859,87.76740462019666,89.90203510214023,129.77637732416665,-7.459207459207315,161.28
2023-04-10 04:00:00,3309544.0,160.8738,161.71,161.28,162.06,160.21,47504,161.55,160.8,159.78,160.42,159.37,153.0088,157.69238796911128,64.94266527561714,162.71971139132953,157.20850000000007,151.69728860867062,2.5175176599260736,2.1853024027766708,1.8070660197796742,23.25622194601586,90.8310358564167,89.5538874956557,115.37345188302129,-10.606060606060586,161.38
2023-04-11 04:00:00,2875876.0,161.8003,161.49,161.38,162.59,161.19,47679,161.28,161.55,160.8,159.78,160.42,153.3108,158.0435891149102,65.17512320366613,162.9177590627935,157.6800000000001,152.4422409372067,2.4376949699313544,2.2052489896943257,1.8867026137626044,24.218863831187047,89.48678146896414,89.36174064852588,120.80914796331002,-13.474387527839749,162.36
2023-04-12 04:00:00,4005041.0,162.5303,162.12,162.36,163.48,161.6,61807,161.38,161.28,161.55,160.8,159.78,153.645,158.4546758658711,67.4527890278571,163.41178108941523,158.1055000000001,152.79921891058495,2.413573900650543,2.2739222530663312,1.9641465416233497,25.451978941248832,88.02674279962316,89.44818670833472,132.7396170945378,-11.839323467230217,162.69
2023-04-13 04:00:00,3868681.0,162.3079,161.0,162.69,162.861,160.55,57326,162.36,161.38,161.28,161.55,160.8,153.94379999999998,158.8580400691215,68.20685010123599,163.8607359062853,158.5370000000001,153.21326409371488,2.406247193461217,2.328137234305757,2.036944680159831,25.71708764154285,88.59996660119344,88.70449695659363,107.28034660924762,-8.886389201349754,161.59
2023-04-14 04:00:00,3473284.0,161.6376,162.64,161.59,163.0,160.93,55024,162.69,162.36,161.38,161.28,161.55,154.24360000000001,159.11822672920516,62.96978044174507,164.116008619032,158.8515000000001,153.58699138096821,2.3822295367854154,2.2563325930055385,2.0808222627289727,26.02529737516124,84.24311450373182,86.95660796818287,91.61986858161922,-26.544943820224617,161.18
2023-04-17 04:00:00,4354109.0,161.1734,161.92,161.18,162.2,160.645,53692,161.59,162.69,162.36,161.38,161.28,154.5704,159.3145860883285,61.08706169139004,164.10101598996198,159.1995000000001,154.29798401003825,2.323141712729313,2.1416556507560074,2.0929889403343798,26.066664759831628,77.42176539730298,83.4216155007428,69.69165273787426,-32.30337078651672,159.59
2023-04-18 04:00:00,4996418.0,159.7695,161.0,159.59,161.23,158.41,71082,161.18,161.59,162.69,162.36,161.38,154.8582,159.34081598467816,54.30598140499018,164.0674950740058,159.3730000000001,154.67850492599442,2.3586315903915045,1.9005651045404761,2.054504173175599,24.458484949437725,62.17228464419484,74.61238818174327,14.2003447401662,-54.63483146067415,161.21
2023-04-19 04:00:00,4826940.0,160.7651,158.67,161.21,161.44,158.52,57021,159.59,161.18,161.59,162.69,162.36,155.18200000000002,159.5188335099469,59.267282750518035,164.1951021727628,159.5950000000001,154.99489782723742,2.398729333934967,1.819248407596234,2.007453020059726,23.08980650747149,58.534350626074,66.042800222524,31.462124791608318,-37.458745874587144,161.74
2023-04-20 04:00:00,3808233.0,161.4393,161.18,161.74,161.77,160.58,53287,161.21,159.59,161.18,161.59,162.69,155.514,159.73037317566622,60.768077765608155,163.79438869698342,159.9985000000001,156.20261130301677,2.312391524368184,1.7770857714422448,1.9613795703362296,22.01983769668698,59.21518436650722,59.973939878925414,61.92329065211148,-30.260869565217053,162.41
2023-04-21 04:00:00,4730336.0,162.445,162.59,162.41,163.19,162.02,61820,161.74,161.21,159.59,161.18,161.59,155.87,159.98557573036467,62.641973975410394,163.61760781955422,160.3540000000001,157.09039218044597,2.2507921297704554,1.777247970792331,1.9245532504274498,21.82049830681029,71.15683499286128,62.96878999514755,106.5525073484247,-18.809879581611984,164.08
2023-04-24 04:00:00,4729221.0,163.8999,162.57,164.08,164.36,162.33,64852,162.41,161.74,161.21,159.59,161.18,156.1776,160.37552089890136,66.88743727521876,164.1169138717404,160.6570000000001,157.1970861282598,2.23502126335828,1.8903408851459176,1.9177107773711435,22.19478101501552,82.07445616674327,70.81549184203732,144.4712837389158,-4.705882352941182,164.9
2023-04-25 04:00:00,5506163.0,164.9951,164.81,164.9,166.2,164.49,73715,164.08,162.41,161.74,161.21,159.59,156.4346,160.80642367043455,68.7644711021102,164.64256547969515,161.0250000000001,157.40743452030503,2.226805458832687,2.0228172039682875,1.9387320626905722,23.27718669490752,86.59872548266293,79.94333888075589,194.19433983051997,-16.68806161745808,161.8
2023-04-26 04:00:00,5191476.0,161.7354,162.68,161.8,163.26,160.5015,81644,164.9,164.08,162.41,161.74,161.21,156.596,160.90104998753603,55.870314362353234,164.59966867403787,161.2025000000001,157.80533132596233,2.381926497487496,1.8562636964477122,1.922238389442,21.85215055159491,74.04112864658073,80.90477009866237,37.51877348499625,-56.482670089858566,148.87
2023-04-27 04:00:00,17063029.0,149.4456,153.87,148.87,153.87,147.16,234534,161.8,164.9,164.08,162.41,161.74,156.5216,159.7552357030088,30.326918412356935,166.99692761115236,160.7460000000001,154.49507238884783,3.2575031762383904,0.6731660629606608,1.6724239241457322,23.53388061272256,45.27012024321942,68.63665812415441,-392.4104484480144,-91.01890756302517,151.12
2023-04-28 04:00:00,7123969.0,150.482,147.97,151.12,151.39,147.44,87736,148.87,161.8,164.9,164.08,162.41,156.52280000000002,158.93283230272226,35.82524364815277,167.8589467997476,160.4060000000001,152.95305320025258,3.306967235078505,-0.08194651100166084,1.3215498371162535,25.095487098055376,24.43224722494915,47.91449870491649,-294.52607759928395,-79.20168067226885,153.71
2023-05-01 04:00:00,5601024.0,153.5902,150.84,153.71,154.71,150.82,75809,151.12,148.87,161.8,164.9,164.08,156.6064,158.435419702463,41.543938060512545,168.121667639042,160.1230000000001,152.12433236095822,3.3486124325728985,-0.4660153765162818,0.9640367943897464,25.301500473034388,21.393557422969252,30.365308297045996,-166.70185749419352,-65.59873949579824,151.62
2023-05-02 04:00:00,5135645.0,152.0842,153.55,151.62,155.02,151.2,72084,153.71,151.12,148.87,161.8,164.9,156.61260000000001,157.78633211175224,38.55801549828636,168.49474466265832,159.68300000000008,150.87125533734184,3.382282973103407,-0.9283369620161466,0.5855620431085677,25.38399745301076,26.207983193277375,24.011262613731983,-142.37312390043544,-76.57563025210078,149.25
2023-05-03 04:00:00,6815547.0,149.6425,151.07,149.25,151.51,148.45,82333,151.62,153.71,151.12,148.87,161.8,156.5576,156.9733481011092,35.446769949420805,169.0714206249918,159.15650000000008,149.24157937500837,3.367119903596022,-1.4690352188947884,0.1746425907078965,25.996920438928836,22.934173669467842,23.511904761904876,-155.50554667466807,-89.02310924369745,147.36
2023-05-04 04:00:00,5694328.0,147.3088,149.0,147.36,149.0,146.35,85232,149.25,151.62,153.71,151.12,148.87,156.4914,156.0577911390988,33.1495855447824,169.61062147155866,158.48450000000008,147.3583785284415,3.3337541961963066,-2.0266872980003257,-0.26562338703374794,26.931414539999164,13.163140571089963,20.768432477945115,-151.72895179672508,-94.91183879093188,148.03
2023-05-05 04:00:00,4447899.0,148.2179,148.54,148.03,149.38,147.14,63114,147.36,149.25,151.62,153.71,151.12,156.4106,155.29323960204178,34.76359797428062,169.72246369811043,157.80850000000007,145.8945363018897,3.2556288964679996,-2.387050752592984,-0.6899088601455952,27.651437888899043,8.176176011966561,14.757830084174842,-119.84265958463786,-91.53652392947099,147.45
2023-05-08 04:00:00,3689670.0,147.3775,148.15,147.45,148.2,146.74,57412,148.03,147.36,149.25,151.62,153.71,156.3054,154.54626440184734,33.99835638145889,169.72966363619994,157.11700000000005,144.50433636380015,3.127369689577427,-2.6884517412044033,-1.0896174363573568,28.39461395241239,6.364399664147821,9.2345720824015,-110.25182829163725,-94.45843828715367,146.83
2023-05-09 04:00:00,4201761.0,147.251,147.41,146.83,148.46,146.27,62914,147.45,148.03,147.36,149.25,151.62,156.15640000000002,153.81138207786188,33.158099915153684,169.5990457529744,156.38950000000006,143.1799542470257,3.0604147117504676,-2.9434131796754173,-1.460376585020969,29.175610799786032,5.60495740128234,6.715177692465627,-99.33325837567624,-97.19016557952834,146.42
2023-05-10 04:00:00,4127299.0,146.1395,146.52,146.42,146.9822,145.1531,64867,146.83,147.45,148.03,147.36,149.25,156.0068,153.1074409275893,32.584587246112626,169.18294057416674,155.59250000000003,142.00205942583332,2.972463660911149,-3.142332675005406,-1.7967678030178562,30.117301917740097,4.79026997290702,5.586542346112446,-98.05761508172476,-93.98058621459695,146.59
2023-05-11 04:00:00,4285037.0,146.1268,147.29,146.59,147.57,145.19,60278,146.42,146.83,147.45,148.03,147.36,155.8332,152.4867322678189,33.1012665004409,168.50763392791416,154.78750000000005,141.06736607208595,2.9301448279889235,-3.248809969922007,-2.0871762363986863,30.71177053607915,5.218793964340369,5.204673779509962,-86.40256944751826,-93.17286631285363,147.15
2023-05-12 04:00:00,3526535.0,146.8844,146.79,147.15,147.6,146.07,54738,146.59,146.42,146.83,147.45,148.03,155.6886,151.97847205183612,34.87200060915038,167.79752166470513,154.06550000000004,140.33347833529496,2.830134483132572,-3.250536511866102,-2.3198482914921694,31.24883578192915,7.444801847302959,5.817955261516835,-74.88153158864131,-90.51214193064057,146.59
2023-05-15 04:00:00,4391988.0,146.6699,147.67,146.59,148.9,145.66,59236,147.15,146.59,146.42,146.83,147.45,155.49920000000003,151.46528423737556,33.90552561539874,167.02881329748843,153.33600000000007,139.6431867025117,2.8594105914802457,-3.259518429208441,-2.5077823190354236,31.09718830508306,8.08354686585181,6.915714225831766,-68.67720868741183,-92.06435115895042,143.29
2023-05-16 04:00:00,4686169.0,144.2059,145.86,143.29,146.94,143.23,71315,146.59,147.15,146.59,146.42,146.83,155.2594,150.6866857385779,28.834093100369635,166.56372608861656,152.52100000000004,138.47827391138352,2.9201669778030857,-3.49265789801845,-2.704757434832029,31.549032732223402,5.977470920942128,7.16860654469902,-90.21008668528648,-99.49109414758269,143.35
2023-05-17 04:00:00,5482179.0,142.502,143.02,143.35,143.52,140.52,86716,143.29,146.59,147.15,146.59,146.42,155.0678,149.98795376347525,29.041911535767518,165.618356106973,151.62800000000004,137.63764389302708,2.925869336531437,-3.6307283320089994,-2.889951614267423,32.51959454774319,9.320598690925728,7.7938721592399425,-105.43729997329721,-80.48275862068976,143.44
2023-05-18 04:00:00,4791232.0,142.934,142.61,143.44,143.56,141.975,66318,143.35,143.29,146.59,147.15,146.59,154.9446,149.36433911933474,29.375066338196998,164.3269385924841,150.71300000000002,137.09906140751593,2.830092955350621,-3.690347864827686,-3.0500308643794756,33.40055678764567,13.388026088736753,9.56203190020159,-95.72889559911526,-79.86206896551734,145.11
2023-05-19 04:00:00,5610287.0,145.1155,143.86,145.11,145.8,143.8,67388,143.44,143.35,143.29,146.59,147.15,154.8998,148.9591639651124,35.43285858231215,162.546865461132,149.84800000000004,137.14913453886808,2.796514887111292,-3.561783705471072,-3.152381432597795,33.12705670997468,23.77011494252869,15.492913240730445,-70.7679254410935,-68.34482758620688,144.9
2023-05-22 04:00:00,3867314.0,144.8747,145.47,144.9,146.66,143.78,57805,145.11,143.44,143.35,143.29,146.59,154.8036,148.57257692081598,35.026008435693015,159.93295925381358,148.88900000000007,137.84504074618656,2.802478109460485,-3.4372188090466977,-3.2093489078875757,32.48626832283541,30.549172183698868,22.569104404988156,-64.88512478662253,-60.14558689717923,142.52
2023-05-23 04:00:00,5121865.0,143.0148,144.45,142.52,144.82,142.34,67000,144.9,145.11,143.44,143.35,143.29,154.615,147.99614102359538,30.720722008177614,156.36085560348434,147.77000000000004,139.17914439651574,2.785158244499022,-3.4903121943660835,-3.2655415651832773,32.270929868154376,31.3609829825884,28.56009003627204,-102.17972349335126,-77.42663656884872,141.15
2023-05-24 04:00:00,4143510.0,141.633,142.59,141.15,142.94,140.94,59698,142.52,144.9,145.11,143.44,143.35,154.361,147.34412759277677,28.545622111058005,152.9773136991359,146.73750000000004,140.4976863008642,2.7290755127490915,-3.6014216877717047,-3.332717589700963,32.41536807980912,23.179462004928226,28.36320572373855,-142.44794225263635,-92.8893905191874,138.62
2023-05-25 04:00:00,6986571.0,138.9108,140.03,138.62,140.2,138.26,95134,141.15,142.52,144.9,145.11,143.44,154.0522,146.5132582982266,25.022248056421574,153.30694182409766,146.22500000000005,139.14305817590244,2.7405701189813003,-3.849254804396935,-3.436025032640157,33.12923209051443,11.022477186193521,21.85430739123677,-181.50782273944662,-96.61654135338334,137.56
2023-05-26 04:00:00,7590596.0,137.8499,138.72,137.56,139.85,137.1,78991,138.62,141.15,142.52,144.9,145.11,153.6974,145.66056703172882,23.702234021226566,153.19810475682493,145.54700000000005,137.89589524317518,2.7412436819112074,-4.084118302557499,-3.5656436866236256,34.01606586827749,4.797457737391703,12.999798976171205,-170.90280861531323,-96.10169491525417,136.44
2023-05-30 04:00:00,7671512.0,136.2222,135.49,136.44,136.835,135.25,104152,137.56,138.62,141.15,142.52,144.9,153.3418,144.7824177906118,22.360021513337546,152.35275361426542,144.68350000000004,137.01424638573465,2.7104405617746927,-4.310930236414805,-3.7147009965818616,35.172163889685294,5.333237483103734,7.051057468896373,-188.26125681540532,-91.2820512820513,137.96
2023-05-31 04:00:00,12579059.0,137.8331,136.62,137.96,138.71,135.7677,77686,136.44,137.56,138.62,141.15,142.52,152.9786,144.13266371531543,28.294653427557765,151.50846770104297,144.00050000000005,136.49253229895712,2.7270019502193583,-4.318250922640175,-3.8354109817935242,35.32981790357457,10.823244552058148,6.9846465908512485,-139.38046368208308,-80.14652014652009,133.44
2023-06-01 04:00:00,11895561.0,133.1329,135.26,133.44,135.26,131.1,157820,137.96,136.44,137.56,138.62,141.15,152.512,143.11431479004727,22.73052260538064,151.61615250872092,143.21000000000006,134.8038474912792,3.0222160966322624,-4.635345466860741,-3.9953978788069677,36.30923770090127,13.905831995719653,10.020771343627231,-189.88389611098393,-86.85393258426966,136.87
2023-06-02 04:00:00,6661613.0,135.7914,133.71,136.87,136.97,133.5,98390,133.44,137.96,136.44,137.56,138.62,152.17600000000002,142.5196181433761,33.428924226104726,151.29698181208607,142.68550000000005,134.07401818791402,3.0584863754442435,-4.55733867994681,-4.107786039034936,36.49002308631733,21.80509253542965,15.511389694402538,-122.7264343188871,-67.58426966292132,136.86
2023-06-05 04:00:00,4694939.0,137.0778,137.0,136.86,138.31,136.29,66955,136.87,133.44,137.96,136.44,137.56,151.8072,141.980606891626,33.414398590849174,150.72842337057733,142.12700000000004,133.52557662942274,2.9843087771982266,-4.44508448871855,-4.1752457289716585,36.1163346723291,27.308478038815178,21.006467523321547,-86.57803143308143,-63.63636363636352,135.43
2023-06-06 04:00:00,4359933.0,135.5119,137.47,135.43,137.54,134.63,68572,136.86,136.87,133.44,137.96,136.44,151.3554,141.356739568614,31.318662188248847,150.23477580374637,141.52600000000004,132.8172241962537,2.979001007398353,-4.420553888881955,-4.224307360953718,36.10276405366293,32.20237673228641,27.1053157688438,-95.88874015825317,-72.17223650385597,136.5
2023-06-07 04:00:00,4645397.0,136.3391,134.9,136.5,137.06,134.26,66342,135.43,136.86,136.87,133.44,137.96,150.93460000000002,140.89419294303173,34.6228260378755,149.6235199094204,141.00950000000006,132.39548009057972,2.9662152211556143,-4.265601950105321,-4.232566278784039,36.16356602393604,32.96525667990972,30.825370483670486,-83.99580397348754,-65.29562982005139,137.64
2023-06-08 04:00:00,4714346.0,137.3474,137.0,137.64,137.89,136.0,64772,136.5,135.43,136.86,136.87,133.44,150.5224,140.58426980560014,38.04278186141091,148.92791939834936,140.57050000000004,132.21308060165072,2.8893427053587835,-4.0046498390968,-4.186982990846591,35.85513470761022,34.85432733504717,33.34065358241448,-57.024315296082456,-57.96915167095122,138.18
2023-06-09 04:00:00,4359676.0,138.2631,137.56,138.18,139.1858,137.08,65474,137.64,136.5,135.43,136.86,136.87,150.126,140.35529172887632,39.653140540257056,148.08947101511882,140.15000000000003,132.21052898488125,2.8333753692617267,-3.711486221194434,-4.09188363691616,35.01298169235438,40.74550128534708,36.18836176676803,-35.62427626031646,-54.498714652956224,137.73
2023-06-12 04:00:00,4888612.0,137.7299,139.58,137.73,139.67,136.905,72054,138.18,137.64,136.5,135.43,136.86,149.72220000000002,140.10526394517382,38.74928741077398,146.99467604531006,139.67900000000003,132.36332395469,2.8284914143144597,-3.47540092259635,-3.968587094052198,34.025419924178316,45.28524961214748,40.29502607751396,-31.317389097264435,-51.676384839650176,138.31
2023-06-13 04:00:00,4229114.0,138.019,137.51,138.31,138.47,137.2,70042,137.73,138.18,137.64,136.5,135.43,149.30100000000002,139.93428642658583,40.627755857954384,145.87226721118026,139.26500000000001,132.65773278881977,2.7171705990062844,-3.2045602935226896,-3.815781733946296,33.10839828230054,51.57339025922133,45.86804705223867,-28.022227144013033,-39.104729729729684,136.23
2023-06-14 04:00:00,6128322.0,136.8158,138.81,136.23,139.27,136.08,94150,138.31,137.73,138.18,137.64,136.5,148.8172,139.58149724310147,36.325250661525956,145.3741717711582,138.912,132.44982822884182,2.7509441276486926,-3.121769939763851,-3.676979375109807,32.58666768558985,55.19750393474885,50.68538126870593,-41.70976974898614,-43.62637362637364,135.89
2023-06-15 04:00:00,6614867.0,135.9993,136.75,135.89,136.84,135.46,88751,136.23,138.31,137.73,138.18,137.64,148.33939999999998,139.2299260770918,35.66045869890748,144.7912376794196,138.53900000000002,132.28676232058044,2.653019547102357,-3.04845248380164,-3.5512739968481735,32.28104531806849,57.337251262251264,54.702715152073864,-65.58258711376972,-45.25714285714295,138.64
2023-06-16 04:00:00,14477204.0,138.2505,136.7,138.64,138.92,136.485,94080,135.89,136.23,138.31,137.73,138.18,147.89620000000002,139.17374264117828,44.506653804532824,144.13493660006307,138.299,132.46306339993694,2.6799467223093316,-2.7368966139303836,-3.3883985202646154,31.001303022098227,66.36593791272902,59.633564369909756,-9.209875667800132,-12.018669778296406,137.82
2023-06-20 04:00:00,4868972.0,138.0525,137.1,137.82,138.95,136.66,65033,138.64,135.89,136.23,138.31,137.73,147.4216,139.04481477058988,42.62471339736513,142.86346124958737,137.9345,133.00553875041265,2.6520933850015216,-2.5270235350975554,-3.2161235232312033,29.799205580762447,73.71241873645609,65.8052026371455,-5.963739076949677,-21.586931155192485,136.86
2023-06-21 04:00:00,5828444.0,136.4581,136.75,136.86,137.43,134.68,76917,137.82,138.64,135.89,136.23,138.31,146.9332,138.83673717339084,40.46732902638858,141.29753851241475,137.5325,133.76746148758525,2.686943857501412,-2.410376267805759,-3.0549740721461145,29.33869907598205,77.86853364449644,72.64896343122722,-55.813474536021765,-32.78879813302189,137.41
2023-06-22 04:00:00,4827381.0,137.1227,137.15,137.41,137.9,135.89,65209,136.86,137.82,138.64,135.89,136.23,146.4538,138.7008574425917,42.27010983982402,140.2673785713473,137.277,134.28662142865267,2.638590724822741,-2.247642639382775,-2.893507785593447,28.67658617362769,69.66514048037375,73.74869762044212,-9.02011650761347,-36.62884927066443,135.92
2023-06-23 04:00:00,7395593.0,136.5267,137.3,135.92,138.69,135.67,77314,137.41,136.86,137.82,138.64,135.89,145.925,138.4360138766306,38.83878773781702,139.472550874514,137.0155,134.558449125486,2.6658342444782606,-2.2133910200840603,-2.7574844324915695,27.66757629290387,53.755423755148314,67.0963659600062,-14.918785310736373,-69.3160813308688,134.95
2023-06-26 04:00:00,6468068.0,134.9547,136.15,134.95,136.15,133.69,85487,135.92,137.41,136.86,137.82,138.64,145.3702,138.10401255504672,36.74744410471209,139.33015612001432,136.832,134.33384387998566,2.6511317984441,-2.2387107939088935,-2.653729704775034,27.40426454363168,38.37510117072636,53.93188846874951,-124.82174034544089,-78.92976588628774,132.6
2023-06-27 04:00:00,7839936.0,133.0296,134.88,132.6,134.88,132.52,104448,134.95,135.92,137.41,136.86,137.82,144.7904,137.5798208831375,32.22079531597645,139.66145609229017,136.584,133.50654390770984,2.6353366699838054,-2.4205002372883655,-2.6070838112777004,27.516094501267496,17.62434463390814,36.58495651992764,-192.2505081923714,-98.88111888111911,132.51
2023-06-28 04:00:00,6911943.0,132.2742,132.6,132.51,133.17,130.9601,101742,132.6,134.95,135.92,137.41,136.86,144.21699999999998,137.09698079902915,32.05792408130436,139.9416011521879,136.3875,132.83339884781208,2.604948336413532,-2.5425233027590366,-2.594171709573968,28.056822496060445,13.327936209155178,23.10912733792993,-207.00903379427717,-82.20530660512769,133.23
2023-06-29 04:00:00,4947633.0,133.1749,132.37,133.23,133.91,132.13,72937,132.51,132.6,134.95,135.92,137.41,143.6898,136.72869691340733,34.893286484591194,139.88025139940356,136.151,132.42174860059646,2.5460234552411367,-2.5517148976120154,-2.5856803471815772,28.152334663889945,14.991574440477239,15.314618427846888,-138.73633580157062,-73.93885119232156,134.73
2023-06-30 04:00:00,8711339.0,134.578,133.47,134.73,135.93,132.8,103710,133.23,132.51,132.6,134.95,135.92,143.16019999999997,136.53834482641616,40.467309063591635,139.7966477210494,136.2155,132.6343522789506,2.5877360655810553,-2.4101787978801497,-2.550580037321292,27.222318699067024,29.04625770674735,19.121922785459958,-81.15337144583037,-56.71706908230877,135.01
2023-07-03 04:00:00,2674576.0,134.6983,134.0,135.01,135.43,133.15,47872,134.73,133.23,132.51,132.6,134.95,142.6256,136.3927881762813,41.4745632228459,139.72735714002258,136.1225,132.51764285997743,2.5657549180395516,-2.2494860838693853,-2.4903612466309104,26.358732446017168,39.359974974020865,27.799269040415187,-72.46037622391162,-51.264154803307136,137.62
2023-07-05 04:00:00,6903255.0,137.2247,135.18,137.62,137.88,134.64,92505,135.01,134.73,133.23,132.51,132.6,142.1298,136.50966549282595,49.97159717045945,139.81138194824194,136.16049999999998,132.50961805175803,2.613915281036727,-1.8897469366088728,-2.3702383846265027,24.498970420585305,57.38764716915648,41.93129328330827,29.0897375401034,-19.855834606914716,137.25
2023-07-06 04:00:00,6091193.0,137.4695,137.48,137.25,138.28,136.44,77032,137.62,135.01,134.73,133.23,132.51,141.5932,136.58017354112823,48.88799268114204,139.91571765182917,136.2515,132.58728234817082,2.5586356181055327,-1.6158801182525337,-2.219366731351709,22.93620890528832,69.20104951715165,55.31622388677636,52.73861042230903,-21.2768620383233,135.5
